1458,Hovedstaden,København K,55.68,12.57
1459,Hovedstaden,København K,55.68,12.57
1460,Hovedstaden,København K,55.68,12.57
1461,Hovedstaden,København K,55.68,12.57
1462,Hovedstaden,København K,55.68,12.57
1463,Hovedstaden,København K,55.68,12.57
1464,Hovedstaden,København K,55.68,12.57
1465,Hovedstaden,København K,55.68,12.57
1466,Hovedstaden,København K,55.68,12.57
1467,Hovedstaden,København K,55.68,12.57
1468,Hovedstaden,København K,55.68,12.57
1470,Hovedstaden,København K,55.68,12.57
1471,Hovedstaden,København K,55.67,12.58
1472,Hovedstaden,København K,55.67,12.58
1473,Hovedstaden,København K,55.67,12.58
1500,Hovedstaden,København V,55.68,12.57
1501,Hovedstaden,København V,55.68,12.57
1502,Hovedstaden,København V,55.68,12.57
1503,Hovedstaden,København V,55.68,12.57
1504,Hovedstaden,København V,55.68,12.57
1505,Hovedstaden,København V,55.68,12.57
1506,Hovedstaden,København V,55.68,12.57
1507,Hovedstaden,København V,55.68,12.57
1508,Hovedstaden,København V,55.68,12.57
1509,Hovedstaden,København V,55.68,12.57
1510,Hovedstaden,København V,55.68,12.57
1550,Hovedstaden,København V,55.68,12.57
1551,Hovedstaden,København V,55.68,12.57
1552,Hovedstaden,København V,55.67,12.58
1553,Hovedstaden,København V,55.67,12.57
1554,Hovedstaden,København V,55.68,12.57
1555,Hovedstaden,København V,55.67,12.57
1556,Hovedstaden,København V,55.67,12.57
1557,Hovedstaden,København V,55.67,12.57
1558,Hovedstaden,København V,55.67,12.58
1559,Hovedstaden,København V,55.67,12.58
1560,Hovedstaden,København V,55.67,12.57
1561,Hovedstaden,København V,55.66,12.56
1562,Hovedstaden,København V,55.67,12.57
1563,Hovedstaden,København V,55.67,12.57
1564,Hovedstaden,København V,55.67,12.58
1567,Hovedstaden,København V,55.67,12.57
1568,Hovedstaden,København V,55.67,12.57
1569,Hovedstaden,København V,55.67,12.57
1570,Hovedstaden,København V,55.67,12.56
1571,Hovedstaden,København V,55.67,12.57
1572,Hovedstaden,København V,55.67,12.57
1573,Hovedstaden,København V,55.67,12.57
1574,Hovedstaden,København V,55.67,12.57
